sim_time,zone_temp_c,pmv,site_electricity_j,cooling_setpoint_c,heating_setpoint_c,controller,note
255.0,23.998554881096407,-0.3673534899476425,16160.244201599344,24.0,20.0,baseline,fixed baseline schedule
256.0,23.99844355891727,-0.3629954239570539,16521.33772823339,24.0,20.0,baseline,fixed baseline schedule
257.0833333333333,23.999738846876852,-0.392393881370468,10988.733097889613,24.0,20.0,baseline,fixed baseline schedule
258.05555555555554,23.999920802287463,-0.4084271689883644,8762.899529223076,24.0,20.0,baseline,fixed baseline schedule
259.0833333333333,23.999901016116457,-0.41453496777750937,8402.659792320786,24.0,20.0,baseline,fixed baseline schedule
260.0833333333333,23.99991720836431,-0.4263535031470189,9802.343775325566,24.0,20.0,baseline,fixed baseline schedule
261.0,23.99989779656435,-0.42627121332489953,9689.44262024882,24.0,20.0,baseline,fixed baseline schedule
262.0,24.72982396095003,-0.2774922546549194,5053.026812004038,24.0,20.0,baseline,fixed baseline schedule
263.0833333333333,24.044543857739182,-0.4170316535091578,5626.677495087549,24.0,20.0,baseline,fixed baseline schedule
264.0,24.00193456907573,-0.4378342043000547,5661.68839361138,24.0,20.0,baseline,fixed baseline schedule
265.0,24.00025935746463,-0.4417817000613015,5637.495662600349,24.0,20.0,baseline,fixed baseline schedule
266.0833333333333,24.234616675937637,-0.39972583959614233,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
267.0,24.480351403061853,-0.33550359023683096,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
268.0,24.41025382412425,-0.3434964579457483,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
269.0,24.45809197599837,-0.3243302696082678,2750.026812004039,24.0,20.0,baseline,fixed baseline schedule
270.0833333333333,23.99987627372914,-0.47060392831456355,6358.87394122154,24.0,20.0,baseline,fixed baseline schedule
271.0833333333333,23.999971401047016,-0.44328205251081787,7452.077942039716,24.0,20.0,baseline,fixed baseline schedule
272.0833333333333,23.99920362499992,-0.38846660090242613,15157.435573665123,24.0,20.0,baseline,fixed baseline schedule
273.0,23.998629613923754,-0.38105596561285093,15204.105306918947,24.0,20.0,baseline,fixed baseline schedule
274.03333333333336,23.999600112396013,-0.3727210267635134,15890.982923169748,24.0,20.0,baseline,fixed baseline schedule
275.0,23.99840511187108,-0.3797626744467114,15989.373884731285,24.0,20.0,baseline,fixed baseline schedule
276.05555555555554,23.99954431343233,-0.38657436645450116,15073.224593263156,24.0,20.0,baseline,fixed baseline schedule
277.0833333333333,23.998981613114523,-0.37978390876231855,16260.745391230674,24.0,20.0,baseline,fixed baseline schedule
278.0,23.998546609675678,-0.37874031546049136,16611.076253074018,24.0,20.0,baseline,fixed baseline schedule
279.05555555555554,23.99930532020479,-0.37494588846416393,16856.791670909442,24.0,20.0,baseline,fixed baseline schedule
280.05555555555554,23.999307127322645,-0.37318306749345986,16516.59541504264,24.0,20.0,baseline,fixed baseline schedule
281.0833333333333,23.999716687292015,-0.40512285982372465,11097.512609188847,24.0,20.0,baseline,fixed baseline schedule
282.05555555555554,23.999915045831557,-0.42419324522908985,8792.788824849524,24.0,20.0,baseline,fixed baseline schedule
283.0833333333333,23.99994668532895,-0.42534279861273616,8429.627701603138,24.0,20.0,baseline,fixed baseline schedule
284.0833333333333,23.999957388006763,-0.42390687737512317,9906.805754343979,24.0,20.0,baseline,fixed baseline schedule
285.0,23.99990067512669,-0.4187536606846619,9780.434794643497,24.0,20.0,baseline,fixed baseline schedule
286.0833333333333,24.026240748310272,-0.4097476419777986,5961.197637646107,24.0,20.0,baseline,fixed baseline schedule
287.0,23.99988841341139,-0.43290943909046353,5713.773716502066,24.0,20.0,baseline,fixed baseline schedule
288.0833333333333,24.3628049451327,-0.36225666475844676,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
289.0,24.55809632189928,-0.3274441431618772,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
290.0,24.533127389370815,-0.3443684472744626,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
291.0,24.413417349542865,-0.37865598391623806,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
292.0,24.393608138623062,-0.36980621512915623,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
293.0,24.358546191467386,-0.3687683644370322,2750.026812004039,24.0,20.0,baseline,fixed baseline schedule
294.0833333333333,23.999887904716108,-0.48660617456889244,6419.681494560722,24.0,20.0,baseline,fixed baseline schedule
295.0416666666667,23.999953303050386,-0.471282383029956,7677.799604446213,24.0,20.0,baseline,fixed baseline schedule
296.03333333333336,23.999616459126663,-0.42512699668274184,15410.859416634219,24.0,20.0,baseline,fixed baseline schedule
297.05555555555554,23.999396199259895,-0.4185752548086555,15846.240590745167,24.0,20.0,baseline,fixed baseline schedule
298.0833333333333,23.999200125280698,-0.4126557280372684,16091.260506630559,24.0,20.0,baseline,fixed baseline schedule
299.0833333333333,23.999128813039658,-0.4069325393342311,16309.446397906479,24.0,20.0,baseline,fixed baseline schedule
300.0,23.999031283811213,-0.416322768399278,15766.582548308832,24.0,20.0,baseline,fixed baseline schedule
301.0,23.9984536016369,-0.41669695290662034,16583.18098257917,24.0,20.0,baseline,fixed baseline schedule
302.0,23.998581359625657,-0.4277150324506329,16589.667660560168,24.0,20.0,baseline,fixed baseline schedule
303.0833333333333,23.999145013258836,-0.4284297642845423,16711.147603175115,24.0,20.0,baseline,fixed baseline schedule
304.0833333333333,23.999157367237693,-0.4226738347240579,16659.764890679326,24.0,20.0,baseline,fixed baseline schedule
305.05555555555554,23.99979433809213,-0.4678059939791017,11192.476622510341,24.0,20.0,baseline,fixed baseline schedule
306.05555555555554,23.99993024184258,-0.4909538443477892,8901.47575266445,24.0,20.0,baseline,fixed baseline schedule
307.05555555555554,23.99992664869255,-0.49994049816882685,8370.279808633395,24.0,20.0,baseline,fixed baseline schedule
308.05555555555554,24.00000307355642,-0.5033675422802025,9538.626323471164,24.0,20.0,baseline,fixed baseline schedule
309.0833333333333,23.99999676500508,-0.4941741509526232,9261.038467559465,24.0,20.0,baseline,fixed baseline schedule
310.0833333333333,24.69828768455399,-0.35239482863651017,5602.580936442332,24.0,20.0,baseline,fixed baseline schedule
311.0,24.001991689557226,-0.4893192676277161,5582.4455900858975,24.0,20.0,baseline,fixed baseline schedule
312.0,24.414441151559547,-0.4013395301675427,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
313.0,24.395202717281194,-0.3930539256446882,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
314.0,24.324545664372906,-0.40264996380685547,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
315.0,24.2274140439311,-0.4246361497257614,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
316.0,24.15952463373384,-0.4459832394522591,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
317.0833333333333,24.17960622142477,-0.4471204386142111,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
318.0833333333333,23.999913155481735,-0.5124082630216954,6256.781674797862,24.0,20.0,baseline,fixed baseline schedule
319.05555555555554,23.99998760142343,-0.5101474765008712,6106.293496029999,24.0,20.0,baseline,fixed baseline schedule
320.0416666666667,23.999933293319867,-0.49408180655503225,8311.626324986186,24.0,20.0,baseline,fixed baseline schedule
321.0416666666667,23.999924678744446,-0.49197148311143474,8572.748498028915,24.0,20.0,baseline,fixed baseline schedule
322.05555555555554,23.99991869581418,-0.4895617290669825,8702.318282705346,24.0,20.0,baseline,fixed baseline schedule
323.05555555555554,23.99987237221089,-0.4943877084515683,8744.69953307927,24.0,20.0,baseline,fixed baseline schedule
324.0,23.999899775454377,-0.5133895481554187,6808.544005546704,24.0,20.0,baseline,fixed baseline schedule
325.0833333333333,23.999948391008797,-0.5166844633402626,6873.664093672851,24.0,20.0,baseline,fixed baseline schedule
326.0,23.999925191978605,-0.51773566620621,6843.3517189557,24.0,20.0,baseline,fixed baseline schedule
327.0833333333333,23.999959933543956,-0.5158479028511177,6891.250553322909,24.0,20.0,baseline,fixed baseline schedule
328.05555555555554,23.99996318108812,-0.5161920191003669,6785.474905706022,24.0,20.0,baseline,fixed baseline schedule
329.0416666666667,23.999988829179653,-0.5302735269094119,5545.5819763107565,24.0,20.0,baseline,fixed baseline schedule
330.05555555555554,24.463759385579788,-0.42052283752098885,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
331.05555555555554,24.000033642735513,-0.5175978277606768,2687.7383532727395,24.0,20.0,baseline,fixed baseline schedule
332.0833333333333,24.457951016955263,-0.4325117025238014,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
333.0833333333333,24.36500632638294,-0.4486525665535816,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
334.0,24.37583121964429,-0.4411079411717654,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
335.0,24.383105434040747,-0.4306344768677524,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
336.0,24.43109268937414,-0.4141452706348813,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
337.0,24.384307714252337,-0.4168201546558743,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
338.0,24.351230935707274,-0.42010269118591914,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
339.0,24.272279768459196,-0.4295709166688079,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
340.0,24.18301405701055,-0.4393557586606104,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
341.0,24.13636831279176,-0.44439874244010624,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
342.0833333333333,24.278662391479283,-0.4067495771556953,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
343.05555555555554,24.496592562975042,-0.3482831516898251,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
344.05555555555554,24.01351135760648,-0.4540226055738296,2778.541731833565,24.0,20.0,baseline,fixed baseline schedule
345.0416666666667,24.00036331969769,-0.46122600656941026,2830.0410611486905,24.0,20.0,baseline,fixed baseline schedule
346.0416666666667,24.003824897686066,-0.43898988186309645,3547.6049437623924,24.0,20.0,baseline,fixed baseline schedule
347.03333333333336,23.999844994097163,-0.44886998728039956,2960.9963250037144,24.0,20.0,baseline,fixed baseline schedule
348.0833333333333,24.02622723457601,-0.4329943698790871,3053.859488480616,24.0,20.0,baseline,fixed baseline schedule
349.0,23.999499350511364,-0.44558316155127164,3086.0469964788335,24.0,20.0,baseline,fixed baseline schedule
350.0833333333333,24.03064446774608,-0.41673977147512964,4656.757870653746,24.0,20.0,baseline,fixed baseline schedule
351.0416666666667,23.99976657866496,-0.4295592285032119,3810.19628269664,24.0,20.0,baseline,fixed baseline schedule
352.05555555555554,24.014251587475066,-0.4036363544043596,4004.385089739594,24.0,20.0,baseline,fixed baseline schedule
353.05555555555554,23.999530080382463,-0.4212853362644728,3852.480264093878,24.0,20.0,baseline,fixed baseline schedule
354.05555555555554,24.01323255198608,-0.4049914838721987,3019.5300020224695,24.0,20.0,baseline,fixed baseline schedule
355.0833333333333,23.999838305265826,-0.41739212549643373,3047.9544664689074,24.0,20.0,baseline,fixed baseline schedule
356.05555555555554,24.008998795532573,-0.4102669992143576,5073.91144033373,24.0,20.0,baseline,fixed baseline schedule
357.0,23.999761734739153,-0.4178069165867667,5161.959338028685,24.0,20.0,baseline,fixed baseline schedule
358.0833333333333,24.02604926337418,-0.39984514973974494,5144.156703173152,24.0,20.0,baseline,fixed baseline schedule
359.0,23.99964061311463,-0.40636637864804076,5244.895632494709,24.0,20.0,baseline,fixed baseline schedule
360.0833333333333,24.027132522848547,-0.37567969782669836,5817.390836488101,24.0,20.0,baseline,fixed baseline schedule
361.0833333333333,23.999946376684246,-0.39770152674135617,5753.745763541059,24.0,20.0,baseline,fixed baseline schedule
362.0833333333333,24.026597391252928,-0.39097252090809764,5687.587952548387,24.0,20.0,baseline,fixed baseline schedule
363.0,23.99973362788893,-0.411454071575757,5764.021716136487,24.0,20.0,baseline,fixed baseline schedule
364.0833333333333,24.028234632695163,-0.3966108313868518,5727.354986312228,24.0,20.0,baseline,fixed baseline schedule
365.0,23.999716132113107,-0.4111815407454818,3739.342150494153,24.0,20.0,baseline,fixed baseline schedule
366.05555555555554,23.999812046748453,-0.4548427137004971,7748.115182469284,24.0,20.0,baseline,fixed baseline schedule
367.0416666666667,23.999962041691816,-0.4062140341231447,9591.534961014633,24.0,20.0,baseline,fixed baseline schedule
368.0416666666667,23.99941373343795,-0.3606189067499405,17482.410335117136,24.0,20.0,baseline,fixed baseline schedule
369.05555555555554,23.999240814070212,-0.3545791122630106,17999.402850786777,24.0,20.0,baseline,fixed baseline schedule
370.0416666666667,23.999397387834307,-0.3509990844115974,18262.305738664105,24.0,20.0,baseline,fixed baseline schedule
371.0416666666667,23.99940038659025,-0.34429079998164774,18447.57232137102,24.0,20.0,baseline,fixed baseline schedule
372.0,23.99875947209492,-0.3462840640755664,17671.734717279152,24.0,20.0,baseline,fixed baseline schedule
373.0,23.99816554688834,-0.3353270847121158,18887.758469338034,24.0,20.0,baseline,fixed baseline schedule
374.0,23.998233567501217,-0.332099886286617,19197.171115462927,24.0,20.0,baseline,fixed baseline schedule
375.0833333333333,23.998766670198613,-0.3312447700639239,19257.50902767889,24.0,20.0,baseline,fixed baseline schedule
376.05555555555554,23.99914442836785,-0.32741779294460666,19172.53209209533,24.0,20.0,baseline,fixed baseline schedule
377.05555555555554,23.99975665803898,-0.35177064174837813,13626.943247683987,24.0,20.0,baseline,fixed baseline schedule
378.0416666666667,23.999863722979367,-0.365638284502426,11064.51909869051,24.0,20.0,baseline,fixed baseline schedule
379.05555555555554,23.999878687163182,-0.36784016840545924,10551.4114696708,24.0,20.0,baseline,fixed baseline schedule
380.0833333333333,23.9998799724019,-0.36974076401025063,11861.945837592699,24.0,20.0,baseline,fixed baseline schedule
381.0833333333333,23.999850479220008,-0.3714293444436401,11505.224003202811,24.0,20.0,baseline,fixed baseline schedule
382.0,24.000685865031066,-0.3748327141632728,6271.79078282985,24.0,20.0,baseline,fixed baseline schedule
383.05555555555554,24.652631662090528,-0.2519603521967318,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
384.0,24.000742015446242,-0.3790511215197758,5928.268569578586,24.0,20.0,baseline,fixed baseline schedule
385.05555555555554,24.59799839616359,-0.2658248770106097,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
386.0,24.00073928734419,-0.3805627139576594,5883.75891708107,24.0,20.0,baseline,fixed baseline schedule
387.05555555555554,24.542189153668712,-0.28144044794200906,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
388.0,24.000771830047082,-0.3934715841562194,5823.819943668743,24.0,20.0,baseline,fixed baseline schedule
389.05555555555554,24.497007985390642,-0.301076544059889,2750.026812004039,24.0,20.0,baseline,fixed baseline schedule
390.0833333333333,23.99971274070013,-0.4443926287934002,7709.694065331578,24.0,20.0,baseline,fixed baseline schedule
391.0416666666667,23.99996562264009,-0.3931719031475098,9765.764707289094,24.0,20.0,baseline,fixed baseline schedule
392.0416666666667,23.99938740016071,-0.34232528195064726,17991.050232915717,24.0,20.0,baseline,fixed baseline schedule
393.05555555555554,23.99910521940851,-0.33976932221045364,18469.438844530858,24.0,20.0,baseline,fixed baseline schedule
394.05555555555554,23.9991928700188,-0.3397377356713612,18624.153503079113,24.0,20.0,baseline,fixed baseline schedule
395.0833333333333,23.99889385428009,-0.3359192680280938,18773.780956783845,24.0,20.0,baseline,fixed baseline schedule
396.0833333333333,23.999168939108195,-0.33828399134301174,18200.504993944516,24.0,20.0,baseline,fixed baseline schedule
397.0,23.99820014124124,-0.3337658884113882,19101.986790518175,24.0,20.0,baseline,fixed baseline schedule
398.0,23.998211757379707,-0.3380341913747445,19114.529557967053,24.0,20.0,baseline,fixed baseline schedule
399.0833333333333,23.99896856225184,-0.33062801373796824,19519.481995900398,24.0,20.0,baseline,fixed baseline schedule
400.05555555555554,23.999088638616943,-0.3287381700739724,19230.000288580763,24.0,20.0,baseline,fixed baseline schedule
401.05555555555554,23.999737488061278,-0.3634420449981811,13396.737418069435,24.0,20.0,baseline,fixed baseline schedule
402.05555555555554,23.999860371950184,-0.3806313405260037,10682.523880259334,24.0,20.0,baseline,fixed baseline schedule
403.0833333333333,23.999833868417014,-0.3869665905333321,10392.083629223844,24.0,20.0,baseline,fixed baseline schedule
404.0833333333333,23.99986716152629,-0.3945421876217691,11507.543944691712,24.0,20.0,baseline,fixed baseline schedule
405.0,23.999788557764887,-0.40116157104931094,11394.722484878163,24.0,20.0,baseline,fixed baseline schedule
406.0833333333333,24.00320969548651,-0.3993487234462995,6198.472309023524,24.0,20.0,baseline,fixed baseline schedule
407.05555555555554,24.629332262249775,-0.27419657069323344,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
408.0,24.00080727420744,-0.39025503504328407,5914.470465997338,24.0,20.0,baseline,fixed baseline schedule
409.05555555555554,24.603736255967895,-0.27518475989211116,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
410.0,24.000804112481838,-0.3895469310343408,5874.231805713913,24.0,20.0,baseline,fixed baseline schedule
411.05555555555554,24.56412395155964,-0.2838411204248679,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
412.0,24.00082280163157,-0.395901661434026,5839.062148224313,24.0,20.0,baseline,fixed baseline schedule
413.05555555555554,24.520294042148805,-0.3016616481365098,2750.026812004039,24.0,20.0,baseline,fixed baseline schedule
414.0833333333333,23.999718667005553,-0.4483541070818579,7783.828499895222,24.0,20.0,baseline,fixed baseline schedule
415.0416666666667,23.999968244707055,-0.40533726190632874,9700.911942780032,24.0,20.0,baseline,fixed baseline schedule
416.0416666666667,23.999402770638696,-0.3573610388965867,17666.575569587112,24.0,20.0,baseline,fixed baseline schedule
417.0416666666667,23.999395165643318,-0.3499572757483087,18084.784439091345,24.0,20.0,baseline,fixed baseline schedule
418.05555555555554,23.99922224797306,-0.3462734121653228,18526.653064576065,24.0,20.0,baseline,fixed baseline schedule
419.0833333333333,23.998927129662555,-0.3389673031660527,18722.745482582628,24.0,20.0,baseline,fixed baseline schedule
420.0833333333333,23.999185341421363,-0.33987654523477095,18129.17757633824,24.0,20.0,baseline,fixed baseline schedule
421.0,23.998108061112696,-0.33164722892021237,19100.281210851354,24.0,20.0,baseline,fixed baseline schedule
422.0,23.998252692280325,-0.32749299005474697,19307.494711085685,24.0,20.0,baseline,fixed baseline schedule
423.0833333333333,23.998767265608056,-0.3317289958725363,19224.75613175812,24.0,20.0,baseline,fixed baseline schedule
424.05555555555554,23.999187545374454,-0.32739031330494844,19509.21077318518,24.0,20.0,baseline,fixed baseline schedule
425.0416666666667,23.999810552612924,-0.3525262998411009,13473.729241584377,24.0,20.0,baseline,fixed baseline schedule
426.05555555555554,23.9998452962491,-0.3653956547089715,11061.346213976245,24.0,20.0,baseline,fixed baseline schedule
427.05555555555554,23.99986621770655,-0.3700872814946787,10498.195184964892,24.0,20.0,baseline,fixed baseline schedule
428.0833333333333,23.99984887376296,-0.3784679228045074,11658.573798297617,24.0,20.0,baseline,fixed baseline schedule
429.0,23.99978015072946,-0.3795810778410502,11497.086072229447,24.0,20.0,baseline,fixed baseline schedule
430.0833333333333,24.003227472815666,-0.3850838114513241,6237.866658700201,24.0,20.0,baseline,fixed baseline schedule
431.05555555555554,24.653045587482225,-0.2657222393078682,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
432.0,24.000833777751954,-0.3896350478445025,5918.498066792916,24.0,20.0,baseline,fixed baseline schedule
433.05555555555554,24.612117652226367,-0.2754775150651429,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
434.0,24.000889318644123,-0.39427830052316365,5852.125881519292,24.0,20.0,baseline,fixed baseline schedule
435.05555555555554,24.553470921286742,-0.292137362097631,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
436.0,24.000834664272762,-0.40313141254937923,5817.3561834605525,24.0,20.0,baseline,fixed baseline schedule
437.05555555555554,24.50932169544972,-0.30872530468624054,2750.026812004039,24.0,20.0,baseline,fixed baseline schedule
438.0833333333333,23.999723755617325,-0.4507723439382848,7717.727010094095,24.0,20.0,baseline,fixed baseline schedule
439.0416666666667,23.999951304251788,-0.4034478944754642,9757.281587188878,24.0,20.0,baseline,fixed baseline schedule
440.05555555555554,23.99926671184157,-0.3531582560689531,17520.822183024295,24.0,20.0,baseline,fixed baseline schedule
441.05555555555554,23.99921365686771,-0.3442554579208046,18217.277465035317,24.0,20.0,baseline,fixed baseline schedule
442.0416666666667,23.99933802960417,-0.3428673660176239,18534.47182891584,24.0,20.0,baseline,fixed baseline schedule
443.05555555555554,23.999233225099637,-0.3337395542218688,19036.316807186435,24.0,20.0,baseline,fixed baseline schedule
444.0833333333333,23.999192469469087,-0.3290943730056718,18240.86119814789,24.0,20.0,baseline,fixed baseline schedule
445.0,23.99798171353449,-0.329248030305346,19143.883871756272,24.0,20.0,baseline,fixed baseline schedule
446.0,23.998182615739395,-0.33645030640671697,19393.752136004237,24.0,20.0,baseline,fixed baseline schedule
447.0833333333333,23.998914814808515,-0.3346163578859765,19676.87275886827,24.0,20.0,baseline,fixed baseline schedule
448.0833333333333,23.99894174085101,-0.31874508494801346,19689.901637265444,24.0,20.0,baseline,fixed baseline schedule
449.05555555555554,23.999813302475047,-0.3330414781384041,13866.964130430071,24.0,20.0,baseline,fixed baseline schedule
450.05555555555554,23.999827553267263,-0.34415375142388865,11155.097259365635,24.0,20.0,baseline,fixed baseline schedule
451.0833333333333,23.999805251957902,-0.3457148204279106,10688.449340525403,24.0,20.0,baseline,fixed baseline schedule
452.05555555555554,23.99981121412421,-0.37044008782541366,10836.635414325461,24.0,20.0,baseline,fixed baseline schedule
453.0833333333333,23.9999075993923,-0.3815881915863717,10625.734054104767,24.0,20.0,baseline,fixed baseline schedule
454.0,24.000783874758778,-0.3871986344684535,6133.121970138749,24.0,20.0,baseline,fixed baseline schedule
455.05555555555554,24.560584581538514,-0.2827112584351032,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
456.0,24.000837730596785,-0.3923244853013286,5868.360835572019,24.0,20.0,baseline,fixed baseline schedule
457.05555555555554,24.549114693155346,-0.29331965552623745,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
458.0,24.000888066432395,-0.40872063224833144,5812.254318249697,24.0,20.0,baseline,fixed baseline schedule
459.05555555555554,24.49378531495985,-0.3249948232384927,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
460.0,24.000818709566186,-0.42531235864391903,5749.215249990541,24.0,20.0,baseline,fixed baseline schedule
461.05555555555554,24.446052093505525,-0.342252096903337,2750.026812004039,24.0,20.0,baseline,fixed baseline schedule
462.0833333333333,23.99972964223648,-0.46793618600051806,7363.165640158713,24.0,20.0,baseline,fixed baseline schedule
463.05555555555554,23.999951387692544,-0.43302231828665655,8777.849273332631,24.0,20.0,baseline,fixed baseline schedule
464.0416666666667,23.999487550398435,-0.3785514450006038,16619.815578702506,24.0,20.0,baseline,fixed baseline schedule
465.0416666666667,23.999440723692828,-0.3690194068239766,16994.65804135199,24.0,20.0,baseline,fixed baseline schedule
466.0416666666667,23.999397681001817,-0.3703430916962541,17171.863095673587,24.0,20.0,baseline,fixed baseline schedule
467.05555555555554,23.999180262497614,-0.37962481453343494,17226.83057169548,24.0,20.0,baseline,fixed baseline schedule
468.0,23.998855731696924,-0.3976157188603073,16257.265075365736,24.0,20.0,baseline,fixed baseline schedule
469.0,23.998359950914885,-0.39998418526281126,17006.88322251379,24.0,20.0,baseline,fixed baseline schedule
470.0833333333333,23.99903611665892,-0.4094643494347929,17082.61759140862,24.0,20.0,baseline,fixed baseline schedule
471.0833333333333,23.999137995710292,-0.41175136065791607,17152.97400774651,24.0,20.0,baseline,fixed baseline schedule
472.0833333333333,23.999149525583285,-0.4033526288913087,17151.779630106954,24.0,20.0,baseline,fixed baseline schedule
473.0416666666667,23.999878216570437,-0.4366809237145053,11380.060099358483,24.0,20.0,baseline,fixed baseline schedule
474.05555555555554,23.99988236193447,-0.4611119222963074,9048.479714023675,24.0,20.0,baseline,fixed baseline schedule
475.05555555555554,23.999920155614024,-0.47407938642270975,8505.484426630803,24.0,20.0,baseline,fixed baseline schedule
476.0833333333333,23.99996146291625,-0.48373393312703356,9861.185130102547,24.0,20.0,baseline,fixed baseline schedule
477.0833333333333,24.0000032068762,-0.475774539334538,9585.029930658204,24.0,20.0,baseline,fixed baseline schedule
478.0833333333333,24.00297087587181,-0.4707410020948149,5936.802969494336,24.0,20.0,baseline,fixed baseline schedule
479.0833333333333,24.4270763224053,-0.3927945184256068,4778.024130804039,24.0,20.0,baseline,fixed baseline schedule
480.0833333333333,24.042523002494747,-0.4551276896432092,5043.757084748369,24.0,20.0,baseline,fixed baseline schedule
481.0,24.001767487719647,-0.47095747680019,5038.048447221378,24.0,20.0,baseline,fixed baseline schedule
482.0,24.00176646628475,-0.4661416326610317,5023.728532591713,24.0,20.0,baseline,fixed baseline schedule
483.0,24.457488244151268,-0.36020967114852476,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
484.0,24.402731984165417,-0.35833759905204676,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
485.0,24.39970512669828,-0.3537830916627878,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
486.05555555555554,23.99984942695489,-0.4751484896613176,6730.572307148375,24.0,20.0,baseline,fixed baseline schedule
487.0416666666667,23.999985818371435,-0.4702149485052245,6798.886333798373,24.0,20.0,baseline,fixed baseline schedule
488.03333333333336,23.999941690680146,-0.454385253300201,9073.372274266007,24.0,20.0,baseline,fixed baseline schedule
489.0416666666667,23.99990507192439,-0.45179262766939654,9281.844562431837,24.0,20.0,baseline,fixed baseline schedule
490.0416666666667,23.999883644941885,-0.45805801560232795,9495.542571041904,24.0,20.0,baseline,fixed baseline schedule
491.0833333333333,23.999818345143993,-0.46458009795810234,9396.120171372015,24.0,20.0,baseline,fixed baseline schedule
492.0833333333333,23.999926518718404,-0.4792061412285541,7728.352085666105,24.0,20.0,baseline,fixed baseline schedule
493.0,23.99987550156699,-0.48147992484679836,7710.310238155322,24.0,20.0,baseline,fixed baseline schedule
494.0416666666667,23.99995099453045,-0.48619065872352885,7705.3504548753735,24.0,20.0,baseline,fixed baseline schedule
495.0416666666667,23.999935263897243,-0.5029952082171102,7187.441694006802,24.0,20.0,baseline,fixed baseline schedule
496.05555555555554,23.99995043816819,-0.5160877480865003,6966.537367084089,24.0,20.0,baseline,fixed baseline schedule
497.05555555555554,24.000061736406145,-0.5001147692273911,5556.299726461008,24.0,20.0,baseline,fixed baseline schedule
498.0833333333333,24.004000989121607,-0.4702623870373257,2737.10100792167,24.0,20.0,baseline,fixed baseline schedule
499.0833333333333,24.002072797974712,-0.4623728588300846,2786.7887666601564,24.0,20.0,baseline,fixed baseline schedule
500.0833333333333,24.288427213752257,-0.4193599695981328,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
501.0,24.475231066877726,-0.3793583564813136,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
502.0,24.47014576398133,-0.376675894199732,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
503.0,24.4646702887337,-0.37185562452916743,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
504.0,24.347867613390274,-0.39041872529305854,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
505.0,24.381935065884296,-0.3585208975477853,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
506.0,24.316477229149868,-0.3610315606304014,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
507.0,24.272782875894354,-0.36729367307508676,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
508.0,24.230298557981108,-0.37622513559687437,4228.018768404038,24.0,20.0,baseline,fixed baseline schedule
509.0,24.146580612958665,-0.39730288681961284,1925.0187684040384,24.0,20.0,baseline,fixed baseline schedule
